Country Name,Country Code,year,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","Annualized growth in per capita real survey mean consumption or income, total population (%)",Annualized growth in per capita real survey median income or consumption expenditure (%),GINI index (World Bank estimate),Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),Income share held by fourth 20%,Income share held by highest 10%,Income share held by highest 20%,Income share held by lowest 10%,Income share held by lowest 20%,Income share held by second 20%,Income share held by third 20%,Median daily per capita income or consumption expenditure (2011 PPP),"Multidimensional poverty, Drinking water (% of population deprived)","Multidimensional poverty, Educational attainment (% of population deprived)","Multidimensional poverty, Educational enrollment (% of population deprived)","Multidimensional poverty, Electricity (% of population deprived)","Multidimensional poverty, Headcount ratio (% of population)","Multidimensional poverty, Monetary poverty (% of population deprived)","Multidimensional poverty, Sanitation (% of population deprived)",Number of poor at $1.90 a day (2011 PPP) (millions),Number of poor at $3.20 a day (2011 PPP) (millions),Number of poor at $5.50 a day (2011 PPP) (millions),"Population, total",Poverty gap at $1.90 a day (2011 PPP) (%),Poverty gap at $3.20 a day (2011 PPP) (% of population),Poverty gap at $5.50 a day (2011 PPP) (% of population),Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),"Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)",Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","Survey mean consumption or income per capita, total population (2011 PPP $ per day)",Short Name,Table Name,Long Name,2-alpha code,Currency Unit,Special Notes,Region,Income Group,WB-2 code,National accounts base year,National accounts reference year,SNA price valuation,Lending category,Other groups,System of National Accounts,Alternative conversion factor,PPP survey year,Balance of Payments Manual in use,External debt Reporting status,System of trade,Government Accounting concept,IMF data dissemination standard,Latest population census,Latest household survey,Source of most recent Income and expenditure data,Vital registration complete,Latest agricultural census,Latest industrial data,Latest trade data,Unnamed: 30,is_country,flag
Luxembourg,LUX,2007,,,,,,31.1,,,,22.2,25.1,39.7,3.3,8.3,12.9,17.0,,,,,,,,,0.0,0.0,0.0,479993.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2008,,,,,,32.6,,,,22.1,25.8,40.8,3.2,7.8,12.6,16.7,,,,,,,,,0.0,0.0,0.0,488650.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.1,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2009,,,,,,31.2,,,,22.9,24.2,39.2,3.3,8.0,12.7,17.2,,,,,,,,,0.0,0.0,0.0,497783.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,0.1,0.2,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2010,,,,,,30.5,,,,22.9,23.7,38.8,3.3,8.2,12.9,17.3,,,,,,,,,0.0,0.0,0.0,506953.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.1,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2011,,,,,,32.1,,,,23.0,24.4,39.9,3.2,7.8,12.4,17.0,,,,,,,,,0.0,0.0,0.0,518347.0,0.0,0.1,0.1,0.1,,,,,,,,,,,,0.1,0.2,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2012,,,,,,34.3,,,,22.7,26.4,41.7,3.0,7.3,11.8,16.5,57.96,,,,,,,,0.0,0.0,0.0,530946.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,0.1,0.3,,,,,,33.44,187.51,95.79,70.85,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2013,,,,,,32.0,,,,23.2,24.2,39.7,3.1,7.6,12.5,17.0,,,,,,,,,0.0,0.0,0.0,543360.0,0.1,0.1,0.1,0.1,,,,,,,,,,,,0.1,0.3,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2014,,,,,,31.2,,,,22.9,24.3,39.1,3.2,7.9,12.9,17.2,,,,,,,,,0.0,0.0,0.0,556319.0,0.1,0.1,0.2,0.1,,,,,,,,,,,,0.2,0.3,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2015,,,,,,33.8,,,,23.1,25.4,41.0,2.8,7.2,12.1,16.7,,,,,,,,,0.0,0.0,0.0,569604.0,0.2,0.3,0.3,0.3,,,,,,,,,,,,0.4,0.6,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2016,,,,,,33.0,,,,23.3,24.7,40.3,2.8,7.2,12.3,16.9,,,,,,,,,0.0,0.0,0.0,582014.0,0.1,0.1,0.1,0.1,,,,,,,,,,,,0.1,0.3,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2017,2.96,3.21,3.81,3.66,4.26,34.9,,,,23.3,25.8,41.4,2.4,6.5,11.9,16.8,71.39,0.2,0.8,,0.0,1.4,0.6,0.0,0.0,0.0,0.0,596336.0,0.2,0.2,0.3,0.3,,,,,,,,,,,,0.4,0.7,,,,,,38.69,219.64,115.46,84.79,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Luxembourg,LUX,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,607728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,LU,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,,Rolling,BPM6,,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2015",Yes,2010,2013.0,2017.0,,True,🇱🇺
Madagascar,MDG,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,7345780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,7556026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,7773449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,7998164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,8230218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,8469672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1980,,,,,,46.8,,,,20.4,37.0,52.5,2.0,5.0,8.8,13.4,,,,,,,,,4.0,6.2,7.7,8716553.0,18.0,35.1,54.6,46.1,,,,,,,,,,,,71.4,88.7,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,8971345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,9234129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,9504281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,9780872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,10063495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,10352120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
Madagascar,MDG,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,10647754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,2007,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology,,2011,BPM6,Actual,General trade system,Budgetary central government,Enhanced General Data Dissemination System (e-GDDS),2018,"Multiple Indicator Cluster Survey, 2018","Priority survey (PS), 2012",,,2006.0,2017.0,,True,🇲🇬
